id,order,appid,game,character,protagonist_name,protagonist_role,protagonist_type,source_type,source_url,source_note,validation_status,known_status,internal_suggested_primary_archetype,internal_suggested_secondary_archetype,internal_suggested_archetype_confidence_0_1,internal_archetype_rationale,internal_archetype_source_url,total_ratings_pos_neg,bucket,batch,prompt
steam_482400_the-hacker,126,482400.0,System Shock,The Hacker,The Hacker,unnamed hacker / protagonist,silent/projective avatar,System Shock sources identify protagonist as unnamed Hacker,https://shodan.fandom.com/wiki/Hacker,,strong name-as-role; no canon personal name,named_protagonist,Sage,Rebel,0.76,"Hacking knowledge, defiance of corporate/AI systems, and unintended consequences support Sage/Rebel.",https://shodan.fandom.com/wiki/Hacker,,,batch01_04_unknown,System Shock — The Hacker
steam_356570_darius-the-party-hard-killer,127,356570.0,Party Hard,Darius / The Party Hard Killer,Darius / The Party Hard Killer,serial-killer villain protagonist,fixed/default playable villain protagonist,Party Hard wiki identifies Darius/Party Hard Killer as default protagonist/playable villain protagonist,https://party-hard.fandom.com/wiki/Party_Hard_Killer,,villain protagonist; high shadow load,named_protagonist,Rebel,Jester,0.62,The role is destructive anti-social transgression framed through dark comic stealth; Rebel/Jester with very high shadow load.,https://party-hard.fandom.com/wiki/Party_Hard_Killer,,,batch01_04_unknown,Party Hard — Darius / The Party Hard Killer
steam_356650_sorun-galbraith,128,356650.0,Death's Gambit: Afterlife,Sorun Galbraith,Sorun Galbraith,revived warrior/protagonist bound by Death's bargain,fixed protagonist,Death's Gambit sources identify Sorun Galbraith as protagonist/player character,https://deathsgambit.wiki.fextralife.com/Protagonist,,good source; needs validation,named_protagonist,Hero,Rebel,0.7,"Revived warrior fighting immortals after a bargain with Death supports Hero/Rebel, with shadow/thanatos overtones.",https://deathsgambit.wiki.fextralife.com/Protagonist,,,batch01_04_unknown,Death's Gambit: Afterlife — Sorun Galbraith
steam_unknown_0124_the-witcher-3-wild-hunt_geralt-of-rivia,129,,The Witcher 3: Wild Hunt,Geralt of Rivia,Geralt of Rivia,"witcher, monster hunter, adoptive father searching for Ciri",fixed protagonist,fan wiki,https://witcher.fandom.com/wiki/Geralt_of_Rivia,Branching moral tone; fixed canonical protagonist with player-shaped quest outcomes.,not_validated,named_protagonist,Explorer,Caregiver / Hero,0.75,"The game frames Geralt through travel, investigation, monster contracts and morally complex quests; the Ciri plot strongly adds protective/caregiver motivation.",https://witcher.fandom.com/wiki/Geralt_of_Rivia,,,batch05,The Witcher 3: Wild Hunt — Geralt of Rivia
steam_unknown_0125_dying-light_kyle-crane,130,,Dying Light,Kyle Crane,Kyle Crane,undercover GRE agent sent into Harran quarantine zone,fixed protagonist,fan wiki,https://dyinglight.fandom.com/wiki/Kyle_Crane,Action-survival protagonist; some co-op/parkour systems complicate pure character reading.,not_validated,named_protagonist,Hero,Explorer / Caregiver,0.72,"Crane is framed through survival, infiltration and rescue/protection in a hostile quarantine zone; player action emphasizes traversal and risk.",https://dyinglight.fandom.com/wiki/Kyle_Crane,,,batch05,Dying Light — Kyle Crane
steam_unknown_0126_portal-2_chell,131,,Portal 2,Chell,Chell,silent test subject escaping Aperture Science,silent/projective avatar,fan wiki,https://half-life.fandom.com/wiki/Chell,Good example where archetype is partly player-role rather than biography.,not_validated,named_protagonist,Rebel,Everyman / Sage,0.7,"Chell is a silent, minimally characterized avatar, but the playable role is structured as escape, resistance, problem solving and refusal of a controlling system.",https://half-life.fandom.com/wiki/Chell,,,batch05,Portal 2 — Chell
steam_unknown_0127_subnautica_ryley-robinson,132,,Subnautica,Ryley Robinson,Ryley Robinson,Aurora survivor stranded on alien ocean planet,silent/custom-light survivor avatar,fan wiki,https://subnautica.fandom.com/wiki/Ryley_Robinson,Named protagonist but weakly characterized in-game; archetype mostly comes from play structure.,not_validated,named_protagonist,Explorer,Creator / Everyman,0.74,"The game centers survival, exploration of an unknown ocean world, scanning/knowledge and base-building; Ryley is mostly an enacted player role.",https://subnautica.fandom.com/wiki/Ryley_Robinson,,,batch05,Subnautica — Ryley Robinson
steam_unknown_0128_bioshock-infinite_booker-dewitt,133,,BioShock Infinite,Booker DeWitt,Booker DeWitt,former soldier and Pinkerton agent sent to retrieve Elizabeth from Columbia,fixed protagonist,fan wiki,https://bioshock.fandom.com/wiki/Booker_DeWitt,"Shadow should be treated as shadow_load, not final archetype; suggested_secondary notes psychological tension.",not_validated,named_protagonist,Hero,Shadow / Caregiver,0.68,"Booker is structured as rescue/action protagonist, but his past, guilt, violence and identity revelations imply high shadow load; Elizabeth plot introduces protective/caregiver framing.",https://bioshock.fandom.com/wiki/Booker_DeWitt,,,batch05,BioShock Infinite — Booker DeWitt
steam_unknown_0129_life-is-strange-episode-1_maxine-max-caulfield,134,,Life is Strange - Episode 1,"Maxine ""Max"" Caulfield","Maxine ""Max"" Caulfield",photography student with time-rewind power investigating events in Arcadia Bay,fixed protagonist with player-shaped choices,fan wiki,https://life-is-strange.fandom.com/wiki/Maxine_Caulfield,Branching choices and moral dilemmas make this useful for player-shaped arc coding.,not_validated,named_protagonist,Sage,Caregiver / Magician,0.73,"Max investigates hidden truth and interprets consequences; her time power gives Magician qualities, while the Chloe relationship creates protective motivation.",https://life-is-strange.fandom.com/wiki/Maxine_Caulfield,,,batch05,"Life is Strange - Episode 1 — Maxine ""Max"" Caulfield"
steam_unknown_0130_half-life-2_gordon-freeman,135,,Half-Life 2,Gordon Freeman,Gordon Freeman,silent physicist and resistance figure against the Combine,silent/projective avatar,fan wiki,https://half-life.fandom.com/wiki/Gordon_Freeman,Classic silent protagonist / player projection case.,not_validated,named_protagonist,Hero,Sage / Everyman,0.76,Freeman is a scientist/silent avatar who becomes a resistance hero; the heroic role is enacted through player action more than authored speech.,https://half-life.fandom.com/wiki/Gordon_Freeman,,,batch05,Half-Life 2 — Gordon Freeman
steam_unknown_0131_tomb-raider-game-of-the-year_lara-croft,136,,Tomb Raider Game of the Year,Lara Croft,Lara Croft,young archaeologist/adventurer surviving and exploring Yamatai,fixed protagonist,Wikipedia / franchise wiki,https://en.wikipedia.org/wiki/Lara_Croft,Steam title maps to 2013 Tomb Raider GOTY.,not_validated,named_protagonist,Explorer,Hero,0.84,Lara is explicitly framed as adventurer/archaeologist; the 2013 reboot adds survival and heroic origin-story transformation.,https://en.wikipedia.org/wiki/Lara_Croft,,,batch05,Tomb Raider Game of the Year — Lara Croft
steam_unknown_0132_grand-theft-auto-iv-the-complete-edition_niko-bellic,137,,Grand Theft Auto IV: The Complete Edition,Niko Bellic,Niko Bellic,Eastern European ex-soldier immigrant drawn into Liberty City crime,fixed protagonist with player-shaped choices,fan wiki / Wikipedia,https://gta.fandom.com/wiki/Niko_Bellic,Moral ambiguity and player violence complicate coding.,not_validated,named_protagonist,Rebel,Everyman / Shadow,0.7,"Niko is a criminal antihero shaped by war trauma, immigrant aspiration and resistance to/collusion with criminal systems; high shadow load is likely.",https://gta.fandom.com/wiki/Niko_Bellic,,,batch05,Grand Theft Auto IV: The Complete Edition — Niko Bellic
steam_unknown_0133_outlast_miles-upshur,138,,Outlast,Miles Upshur,Miles Upshur,investigative reporter entering Mount Massive Asylum,fixed/silent horror protagonist,fan wiki,https://outlast.fandom.com/wiki/Miles_Upshur,"High fear/vulnerability, not conventional heroism.",not_validated,named_protagonist,Sage,Everyman,0.73,"Miles' role is investigative truth-seeking, but he is physically vulnerable and largely powerless, giving a strong Everyman horror-survivor layer.",https://outlast.fandom.com/wiki/Miles_Upshur,,,batch05,Outlast — Miles Upshur
steam_unknown_0134_fallout-new-vegas_the-courier,139,,Fallout: New Vegas,The Courier,The Courier,customizable courier who survives attempted murder and reshapes Mojave politics,custom protagonist,fan wiki,https://fallout.fandom.com/wiki/Courier,Do not overcode; strong branching/player-shaped arc.,not_validated,named_protagonist,Everyman,Ruler / Rebel,0.55,The Courier starts from an ordinary delivery role but can become a major political actor; branching factions make archetype highly player-shaped.,https://fallout.fandom.com/wiki/Courier,,,batch05,Fallout: New Vegas — The Courier
steam_unknown_0135_the-binding-of-isaac-rebirth_isaac,140,,The Binding of Isaac: Rebirth,Isaac,Isaac,child fleeing into the basement from his mother,fixed symbolic protagonist,official/fan wiki,https://bindingofisaacrebirth.fandom.com/wiki/Isaac,Shadow should be a load/dimension; game has many alternate characters.,not_validated,named_protagonist,Innocent,Shadow / Everyman,0.74,"Isaac is a child victim in a symbolic horror/religious nightmare structure; Innocent is strong, with high shadow-load themes.",https://bindingofisaacrebirth.fandom.com/wiki/Isaac,,,batch05,The Binding of Isaac: Rebirth — Isaac
steam_unknown_0136_cuphead_cuphead,141,,Cuphead,Cuphead,Cuphead,reckless cup-headed character repaying debt to the Devil,fixed protagonist / duo in co-op,fan wiki,https://cuphead.fandom.com/wiki/Cuphead,Co-op adds Mugman; row focuses on titular default protagonist.,not_validated,named_protagonist,Jester,Hero / Innocent,0.73,Cuphead's reckless wager and cartoon slapstick support Jester/Innocent; boss progression frames redemptive heroic action.,https://cuphead.fandom.com/wiki/Cuphead,,,batch05,Cuphead — Cuphead
steam_unknown_0137_portal_chell,142,,Portal,Chell,Chell,silent test subject escaping Aperture Science,silent/projective avatar,fan wiki,https://half-life.fandom.com/wiki/Chell,Duplicate character across series; useful for historical continuity.,not_validated,named_protagonist,Rebel,Everyman / Sage,0.7,"Like Portal 2, the playable position is resistance and problem solving against a controlling system.",https://half-life.fandom.com/wiki/Chell,,,batch05,Portal — Chell
steam_unknown_0138_batman-arkham-knight_bruce-wayne-batman,143,,Batman™: Arkham Knight,Bruce Wayne / Batman,Bruce Wayne / Batman,vigilante protector of Gotham,fixed protagonist,franchise wiki,https://arkhamcity.fandom.com/wiki/Batman,Shadow load likely high; exact secondary may depend on specific Arkham Knight plot reading.,not_validated,named_protagonist,Hero,Caregiver / Shadow,0.78,"Batman is a protector/hero, but Arkham narratives strongly foreground trauma, fear and shadow/double motifs.",https://arkhamcity.fandom.com/wiki/Batman,,,batch05,Batman™: Arkham Knight — Bruce Wayne / Batman
steam_unknown_0139_metro-2033-redux_artyom,144,,Metro 2033 Redux,Artyom,Artyom,young survivor from Exhibition station crossing the Moscow Metro,fixed/silent-light protagonist,fan wiki,https://metrovideogame.fandom.com/wiki/Artyom,Moral endings suggest player-shaped tone.,not_validated,named_protagonist,Explorer,Hero / Everyman,0.72,Artyom is defined by perilous movement through unknown/hostile metro spaces and a reluctant saving mission; relatively ordinary survivor origin.,https://metrovideogame.fandom.com/wiki/Artyom,,,batch05,Metro 2033 Redux — Artyom
steam_unknown_0140_frostpunk_the-captain,145,,Frostpunk,The Captain,The Captain,leader of the last city / systemic ruler role,implicit player role,fan wiki / game role,https://frostpunk.fandom.com/wiki/Captain,"Good systemic/player-role case, not a character biography.",not_validated,named_protagonist,Ruler,Caregiver / Shadow,0.78,The player is explicitly cast as governing authority responsible for survival; harsh policies create high shadow/ethical tension.,https://frostpunk.fandom.com/wiki/Captain,,,batch05,Frostpunk — The Captain
steam_unknown_0141_postal-2_the-postal-dude,146,,POSTAL 2,The Postal Dude,The Postal Dude,violent/satirical antihero navigating a week of errands,fixed protagonist with player-shaped violence,fan wiki,https://postal.fandom.com/wiki/The_Postal_Dude,Content tone makes it a high-shadow/satire case; handle carefully.,not_validated,named_protagonist,Rebel,Jester / Shadow,0.66,"The protagonist is satirical, transgressive and anarchic; Jester/Shadow marks the game's violent comic tone.",https://postal.fandom.com/wiki/The_Postal_Dude,,,batch05,POSTAL 2 — The Postal Dude
steam_unknown_0142_dark-souls-ii-scholar-of-the-first-sin_bearer-of-the-curse,147,,DARK SOULS™ II: Scholar of the First Sin,Bearer of the Curse,Bearer of the Curse,custom undead/accursed protagonist seeking a cure or purpose,custom protagonist / silent avatar,fan wiki,https://darksouls2.wiki.fextralife.com/Bearer+of+the+Curse,"Low confidence: custom/silent role, lore interpretation varies.",not_validated,named_protagonist,Hero,Explorer / Shadow,0.56,The player-character is a cursed wanderer moving through hostile spaces; sparse lore makes coding weaker and highly projection-based.,https://darksouls2.wiki.fextralife.com/Bearer+of+the+Curse,,,batch05,DARK SOULS™ II: Scholar of the First Sin — Bearer of the Curse
